,phonetics_id,names,phonetics
28617,28617,mosiuoa,moh-SEE-wah
28619,28619,eric,EH-rihk
28624,28624,orlando,ohr-LAHN-doh
28626,28626,enrico,ehn-REE-koh
28634,28634,avigdor,ah-VIHG-door
28636,28636,aleksandras,ah-lehx-SAHN-drahs
28639,28639,danilo,dah-NEE-loh
28640,28640,fatmir,FAHT-MEER
28826,28826,edward,EHD-ward
28828,28828,brignol,BREEN-yohl
28829,28829,ham,HAM
28831,28831,linas,LEE-nahs
28832,28832,roin,ROYN
28833,28833,paavo,PAH-voh
28834,28834,juraj,YOOR-eye
28835,28835,pascal,pass-KAHL
28838,28838,limor,lee-MOHR
28839,28839,tzipi,(t)SIHP-pee
28841,28841,rodrigo,rahd-REE-goh
28842,28842,ernest,air-NEHST
28844,28844,dzhumber,zhoom-B-AIR
28847,28847,gerard,ZHEH-RAHR(d)
28848,28848,vazha,VAH-zhah
28851,28851,hedayat,heh-daah-YAHT
28852,28852,jared,JAAH-rehd
28854,28854,edward,EHD-wahrd
28856,28856,niko,NEE-koh
28858,28858,ruud,ROOD
28860,28860,petru,peh-TROO
28861,28861,javed,jah-WEHD
28864,28864,juris,YOO-rihs
28865,28865,alexander,ahl-ehk-SAHN-dehr
28867,28867,novica,NOH-veet-sah
28868,28868,sredoje,SREH-doh-yeh
28869,28869,sreten,SREH-tehn
28871,28871,rilwanu,rihl-WAH-noo
28875,28875,givi,GHEE-vee
28879,28879,patrice,pah-TREESS
28880,28880,geir,GAY-D
28881,28881,uri,OO-ree
28882,28882,marian,mah-ree-AHN
28885,28885,mogens,MOH-ehns
28886,28886,j.m.,J.M.
28890,28890,tarek,TAH-rehk
28891,28891,wangari,wahn-GAH-ree
28892,28892,imad,eye-MAD
28893,28893,sumio,soo-MEE-oh
28894,28894,roque,ROH-kay
28895,28895,mohammadu,moh-hah-MAH-doo
28897,28897,riek,ree-EHK
28898,28898,graca,GRAH-sah
28899,28899,nobutaka,noh-BOO-tah-kah
28900,28900,emmanuel,E-man-yoo-ell
28903,28903,ferenc,feh-REHNS
28904,28904,bernard,brr-NAHRD
28905,28905,marsden,MAHRZ-dehn
28907,28907,ojo,OH-joh
28908,28908,adakhan,ah-dah-KAHN
28909,28909,penuell,PEHN-wehl
28910,28910,nicolas,nee-koh-LAHS
28912,28912,djedje,JAY-JAY
28913,28913,seiji,say-EE-jee
28915,28915,magomed,mah-goh-MEHD
28916,28916,magomedali,mah-goh-myeh-dah-LEE
28917,28917,dharmendra,dahr-MEHN-drah
28918,28918,akif,ah-KEEF
28923,28923,baghdadi,bahg-DAD-ee
28924,28924,sadeq,saw-DEHK
28925,28925,jamil,jah-MEEL
28926,28926,mukhtaran,mook-tah-RAHN
28927,28927,cesar,SEHZ-ahr
28929,28929,olusegun,oh-LOO-shay-guhn
28930,28930,ghaleb,RAH-lehb
28931,28931,qaftan,KAHF-TAHN
28932,28932,pandeli,PAHN-deh-lee
28934,28934,opiyo,oh-PEE-yoh
28935,28935,sultani,sool-TAH-nee
28937,28937,abdullah,ahb-duh-LAH
28938,28938,simba,SEEM-bah
28939,28939,klovis,kloh-VEES
28941,28941,magnus,MAG-nuhss
28945,28945,yasin,YAH-seen
28946,28946,nikola,NEE-koh-lah
28947,28947,komla,kohm-LAH
28948,28948,apollinaire,a-PAWL-een-air
29177,29177,oleg,ahl-YEHK
29179,29179,georgy,ghee-OHR-ghee
29180,29180,etibar,A-teh-bahr
29181,29181,elmar,EHL-marh
29182,29182,taimuraz,TAY-moor-ahz
29183,29183,muntasir,moon-tah-SEER
29185,29185,zuheir,zoo-HAIR
29186,29186,nelson,NEHL-suhn
29190,29190,asumane,ah-soo-MAH-neh
29191,29191,eugene,yoo-ZHEHN
29192,29192,kuntoro,KOON-toh-roh
29194,29194,kolathur,koh-lah-TOOR
29195,29195,leslie,LEHSS-lee
29196,29196,mirlande,meer-LAHND
29199,29199,adly,ADD-lee
29202,29202,guido,GHIH-doo
29204,29204,alexander,ah-lehks-AHN-dehr
29205,29205,elliot,EH-lee-aht
29206,29206,wilson,WIHL-suhn
29207,29207,erwin,ERR-wihn
29209,29209,thilak,TEE-lahk
29210,29210,mekere,meh-KAY-ray
29211,29211,yevhen,yehv-HEHN
29212,29212,kazimierz,kah-ZHEE-meersh
29213,29213,ferdinand,FEHR-dih-nand
29217,29217,mirko,MEER-kaw
29219,29219,stanislav,STAN-ee-SLAHF
29225,29225,radomir,RAH-doh-meer
29227,29227,mirjana,meer-YAH-nah
29228,29228,pauline,paw-LEEN
29229,29229,lamine,lah-MEEN
29230,29230,svetozar,SVEH-toh-zahr
29234,29234,americo,ahm-AIR-ih-koh
29236,29236,ricardo,rih-KAHR-doh
29237,29237,janos,JAH-nawsh
29241,29241,moncef,MOHN-sehf
29245,29245,iqbal,IHK-bahl
29247,29247,ketumile,keh-too-MEE-lay
29248,29248,quett,KWEHT
29249,29249,aslan,ahs-LAHN
29252,29252,fouad,foo-AHD
29253,29253,emilio,eh-MEE-lyoh
29257,29257,jaume,JAH-OH-mee
29259,29259,darko,DAHRK-oh
29260,29260,lovemore,LUHV-mohr
29261,29261,lounes,LOO-nehs
29262,29262,marios,MAH-ree-ohs
29263,29263,takeaki,tah-kay-AH-kee
29264,29264,jeremiah,jeh-rehm-EYE-ah
29266,29266,valentina,vah-lehn-TEE-nah
29268,29268,peter,PEE-trr
29269,29269,oscar,OHS-kahr
29270,29270,kyriakos,kih-ree-AH-kohs
29271,29271,masis,mah-SEES
29272,29272,noble,NOH-buhl
29274,29274,patrick,PAH-trihk
29275,29275,wassim,wah-SEEM
29276,29276,anderson,ANN-dehr-suhn
29277,29277,tadeusz,tah-DEH-oosh
29278,29278,rajabali,rah-jah-bah-LEE
29280,29280,amama,ah-MAH-mah
29281,29281,arsyaad,ahr-SHAHT
29283,29283,thabo,TAH-boh
29284,29284,baleka,beh-LEH-keh
29287,29287,martin,mahr-TAN
29291,29291,mourad,moor-AHD
29294,29294,fatmir,faht-MEER
29297,29297,dmitriy,d-MEE-tree
29298,29298,oleksandr,oh-lehk-SAHN-dehr
29299,29299,maxim,mahk-SEEM
29301,29301,detlev,DEHT-lehv
29302,29302,bexhet,BEH-JEHT
29305,29305,abdullah,ahb-doo-LAH
29306,29306,baitullah,b-eye-too-LAH
29307,29307,hakimullah,hah-KEE-moo-LAH
29308,29308,goverdhan,goh-vehr-TAHN
29310,29310,evangelos,a-VAHN-gheh-lohss
29311,29311,golda,GOLD-ah
29313,29313,hipolito,ee-POH-lee-toh
29315,29315,hisham,hih-SHAHM
29317,29317,ermelinda,ehr-meh-LIHN-dah
29318,29318,ad,AHD
29319,29319,stefan,STEH-fahn
29622,29622,mykola,mih-KOH-lah
29623,29623,bernard,B-AIR-nehrd
29624,29624,seyi,s-eye-EE
29626,29626,rigoberta,ree-goh-BEHR-tah
29627,29627,arevalo,ah-REE-vah-loh
29629,29629,francis,frown-SEHS
29630,29630,vano,VAH-noh
29631,29631,aryan,ahr-YAHN
29632,29632,berwize,pehr-WEEZ
29633,29633,aloizio,ah-loh-EE-zhoh
29637,29637,beatriz,bee-ah-TREES
29638,29638,angela,ahn-GAY-lah
29639,29639,theodor,THEE-oh-door
29641,29641,abdolghassem,ahb-dohl-GAH-SEHM
29642,29642,thomas,TAH-mahs
29643,29643,seyoum,SAY-yoom
29644,29644,khaled,KHAH-lehd
29647,29647,styepan,st-YEH-pahn
29648,29648,ilir,EEL-yehr
29649,29649,amiot,ah-mee-YEW
29650,29650,buter,boot-AIR
29651,29651,milana,mee-LAH-nah
29652,29652,grigol,gree-GOHL
29654,29654,louis,LOO-EEE
29657,29657,mladjan,MLAHD-yahn
29658,29658,natasha,nah-TAH-shah
29659,29659,dragoljub,DRAH-goh-lyoob
29660,29660,birtukan,brr-TOO-kahn
29661,29661,erich,ERR-ihsh
29662,29662,nadezhda,mee-H-EYE-loh-vah
29664,29664,dejan,DAY-yahn
29666,29666,mijailo,mee-EYE-loh
29668,29668,borislav,BAW-rih-slahv
29670,29670,alexander,al-ehk-SAHN-dehr
29671,29671,ivan,EE-vn
29673,29673,sven,SVEHN
29674,29674,boris,BAW-rihs
29675,29675,tahmineh,tah-mee-NEH
29677,29677,dragoljub,DRAH-gohl-yoob
29679,29679,dejan,DAY-ahn
29680,29680,radivoje,RAH-deh-voy-eh
29682,29682,srdjan,SIR-dyahn
29684,29684,brano,BRAH-noh
29685,29685,alexei,al-ehk-SAY
29688,29688,pascal,pahs-KAHL
29689,29689,roni,ROH-nee
29691,29691,marija,MAH-ree-ah
29693,29693,milena,mih-LAY-nah
29695,29695,antonio,ahn-TOH-nee-oh
29697,29697,zoran,ZOHR-ahn
29699,29699,aichatou,h-eye-shah-TOO
29700,29700,norman,NOHR-muhn
29701,29701,milomir,MEE-loh-meer
29703,29703,joao,ZH-WOW(n)
29704,29704,mohamed,moh-hah-MEHD
29707,29707,fehmida,feh-MEE-dah
29708,29708,ruslan,ROOS-lahn
29709,29709,shavkat,shahv-CAT
29712,29712,brajesh,brah-JAYSH
29713,29713,ilinka,ih-LEEN-kah
29716,29716,francois,frah(n)-swah
29717,29717,ihor,ee-HOHR
29718,29718,amram,AHM-rahm
29719,29719,godfrey,GAHD-free
29720,29720,kiichi,kee-EE-chee
29721,29721,benjamin,BEHN-jah-mihn
29722,29722,bosilyka,baw-SEEL-yah-kah
29725,29725,emmerson,EHM-ehr-sohn
29727,29727,aloise,AH-loh-eez
29728,29728,antanas,ann-TAN-ass
29729,29729,pascoal,pehsh-KWAHL
29730,29730,narendra,nah-REHN-drah
29731,29731,joe,JOH
29732,29732,shaul,SHAH-OOL
29733,29733,festus,FEHS-tuhs
29734,29734,kembo,KEHM-boh
29735,29735,ataollah,ah-tah-oh-LAH
29736,29736,manouchehr,mah-noo-CHEHR
29737,29737,mostafa,MOH-STAH-FAH
29739,29739,alfred,ahl-FREHD
29740,29740,sibghatullah,sihb-ghah-too-LAH
29741,29741,ntsu,N-tsoo
29743,29743,yitzhak,YIHT-SAHK
29744,29744,monyane,mohn-YAH-neh
29746,29746,petros,PEH-trohs
29748,29748,dipu,DEE-poo
29751,29751,vladimiro,vlah-dee-MEE-roh
29752,29752,mario,MAHR-yoh
29753,29753,robert,ROO-behrt
29754,29754,milinda,mih-LIHN-dah
29755,29755,evo,A-voh
30157,30157,yitzhak,yiht-SAHK
30158,30158,yoshiro,yoh-SHEE-roh
30160,30160,gerald,JEH-ruhld
30164,30164,mireya,mee-RAY-ah
30165,30165,jaroslava,YAH-roh-slah-vah
30166,30166,motlotlehi,moht-loht-LAY-hee
30167,30167,pakalitha,pah-kah-DEE-tah
30169,30169,maurice,maw-REES
30170,30170,toshimitsu,TOH-SHEE-MIHT-SOO
30171,30171,kgalema,kah-LAY-mah
30172,30172,severo,seh-VEH-roh
30173,30173,manouchehr,mahn-oo-CHEHR
30174,30174,alain,al-AAH(n)
30175,30175,mishkat,mihsh-KAHT
30176,30176,otsweletse,oht-sweh-LEHT-seh
30177,30177,amr,AH-mrr
30179,30179,munzir,moon-ZEER
30183,30183,sternford,STERN-ford
30184,30184,yimgaing,YIHM-gang
30186,30186,darko,DAHR-koh
30187,30187,mile,MEE-leh
30189,30189,cleopa,KLAY-oh-pah
30190,30190,syamsul,S-YAHM-suhl
30193,30193,alaa,AAH-LAAH
30194,30194,gamal,GAM-AL
30195,30195,hosni,HOHS-nee
30196,30196,musalia,moo-SAH-lee-ah
30197,30197,stan,STANN
30198,30198,elias,EE-lee-ahs
30199,30199,herta,H-AIR-tah
30202,30202,alain,AL-LAAH(n)
30204,30204,froduald,FROH-doo-ahld
30213,30213,alivera,ah-lee-VEH-rah
30215,30215,fatima,fah-TEE-mah
30216,30216,baurzhan,bah-OOR-zhahn
30217,30217,pranab,PRAH-nahb
30218,30218,jestina,jehs-TEE-nah
30219,30219,charles,CHAHR-uhls
30220,30220,bakili,bah-KEE-lee
30221,30221,nevers,NEHV-ehrs
30222,30222,simbarashe,sihm-bah-RAH-shee
30223,30223,erkan,AIR-kahn
30224,30224,dean,DEEN
30225,30225,yusufu,YOO-soo-foo
30226,30226,amangeldy,ah-MAHN-gehl-DEE
30227,30227,herbert,HAIR-behrt
30230,30230,gabriel,GAH-bree-EHL
30232,30232,chris,KRIHSS
30233,30233,kiraitu,keer-EYE-too
30235,30235,rosemary,ROHZ-mah-ree
30236,30236,yoweri,yoh-WEH-ree
30237,30237,pervez,prr-VAYSS
30239,30239,isak,ee-SAHK
30241,30241,rustem,roos-TEHM
30242,30242,xhemajl,JEH-mahl
30243,30243,besnik,BEHS-nihk
30244,30244,kalonzo,kah-LOHN-zoh
30245,30245,ayaz,eye-YAHZ
30246,30246,arthur,AHR-thuhr
30247,30247,didymus,DIH-dee-moos
30248,30248,jules,ZHOOL
30250,30250,tharcisse,tahr-SEE-SS
30251,30251,hasyim,HAHS-yihm
30252,30252,adolphe,add-DOHLF
30254,30254,elijah,eh-LEE-jah
30255,30255,lupando,loo-PAN-doh
30258,30258,zacharie,ZAH-kah-ree
30259,30259,bismarck,BIHZ-mahrk
30262,30262,youssou,YOO-SOO
30263,30263,affi,AH-fee
30265,30265,behzad,beh-ZAHD
30266,30266,herman,hehr-MAHN
30268,30268,emmanuel,eh-man-yoo-EHL
30269,30269,hannur,hah-NOOR
30270,30270,imre,EEM-reh
30272,30272,chandrababu,chahn-drah-BAH-boo
30273,30273,venkaiah,vehnk-EYE-ah
30275,30275,hirokazu,hee-rooh-KAH-zoo
30276,30276,hirofumi,hee-roh-FOO-mee
30277,30277,yasuhiro,yah-soo-HEE-roh
30278,30278,masahiro,mah-sah-HEE-roh
30279,30279,sokol,saw-KAWL
30280,30280,edward,EHD-WAHRD
30281,30281,djuma,joo-MAH
30282,30282,zakari,ZAH-KAH-REE
30283,30283,ruth,ROOTH
30284,30284,fatos,FAH-tohs
30285,30285,giorgio,JOOR-joh
30287,30287,yogendra,yoh-GAYN-drah
30288,30288,koba,KOH-bah
30290,30290,sirus,see-ROOS
30764,30764,taslima,tahs-LEE-mah
30765,30765,abdollah,ahb-doh-LAH
30766,30766,fotis,FOH-tees
30767,30767,adrian,ah-dree-AHN
30768,30768,marty,MAHR-TEE
30770,30770,shalva,SHAHL-vah
30771,30771,kamal,KAH-mahl
30772,30772,andrew,ANN-drew
30774,30774,danny,DAN-nee
30775,30775,edith,EE-dihth
30776,30776,yav,YAHV
30778,30778,hussam,hoo-SAM
30779,30779,muhammad,muh-HAH-mahd
30780,30780,nursultan,noor-suhl-TAHN
30781,30781,farhad,fahr-HAHD
30782,30782,talbak,TAHL-bahk
30784,30784,welshman,WEHLSH-mahn
30785,30785,melchior,MEHL-kee-ohr
30786,30786,pasteur,pahs-TOOR
30788,30788,domitien,doh-mee-see-EH(n)
30790,30790,petr,PEHT-ehr
30791,30791,mahfouz,mah-FOOZ
30792,30792,berhanu,behr-HAH-noo
30794,30794,jawaharlal,jah-WAHR-hah-lahl
30795,30795,xavier,hah-vee-AIR
30796,30796,hubert,HEW-behrt
30797,30797,boris,bah-REES
30798,30798,yvon,ee-VAW(n)
30799,30799,muharrem,moo-ah-REHM
30800,30800,katana,kah-TAH-nah
30801,30801,sangay,SAHN-gay
30802,30802,jeremie,zheh-reh-MEE
30803,30803,leonce,LAY-ahns
30804,30804,charity,CHAIR-ih-tee
30805,30805,mathieu,mah-TYOO
30806,30806,haing,HANG
30807,30807,matthew,MATH-yoo
30808,30808,madicke,MAH-dee-keh
30811,30811,sauli,SAW-oo-lee
30813,30813,levan,lee-VAHN
30816,30816,momir,MOH-meer
30817,30817,tomislav,TAHM-ee-slahv
30818,30818,jafar,JAH-fahr
30819,30819,bujar,boo-YAHR
30820,30820,markuu,MAHR-koo
30821,30821,saparmurat,sah-PAHR-moo-RAHT
30822,30822,umida,oo-MEE-dah
30823,30823,eliezer,a-LEE-a-zair
30824,30824,theoneste,tay-oh-NEHST
30825,30825,ambroise,ahm-broh-EYE-seh
30826,30826,germaine,zh-air-MAH(n)
30827,30827,idelphonse,ee-dehl-FAWNSS
30828,30828,sifiso,see-FEE-soh
30829,30829,joshua,JAHSH-wah
30833,30833,ronald,RAH-nuhld
30836,30836,yoshihiko,yoh-SHEE-hee-koh
30841,30841,ayman,EYE-mahn
30843,30843,gennady,gheh-NAH-dee
30844,30844,manfred,MAHN-freht
30845,30845,apollo,ah-PAH-loh
30846,30846,bosco,BAHS-koh
30847,30847,elizaphan,a-leh-zah-FAHN
30848,30848,gerard,zhee-RAHD
30849,30849,sylvestre,sihl-VEHST-tr
30850,30850,leonidas,lay-oh-NEE-dahs
30851,30851,ayanda,eye-YAHN-dah
30852,30852,bernard,beh-nahr
30854,30854,fukushiro,foo-koo-SHEE-roo
30857,30857,sari,SUH-ree
30858,30858,ike,EE-kay
30860,30860,simeon,SIH-mee-ohn
30861,30861,aronda,ah-RAHN-dah
30862,30862,geoffrey,JAHF-ree
30863,30863,moise,MWAH
30864,30864,julius,JOOL-ee-uhs
30868,30868,alice,ah-LEE-seh
33069,33069,olusegun,oh-LOO-sheh-goon
33070,33070,amjad,AHM-jahd
33071,33071,mahdi,maa-hah-DEE
33072,33072,milton,MIHL-tuhn
33073,33073,dragan,drah-GAHN
33074,33074,keizo,KAY-ZOH
33076,33076,punsalmaagiyn,PUHN-sahl-MAH-gihn
33077,33077,digna,DIHG-nah
33078,33078,david,DAH-vihth
33079,33079,raymond,RAY-muhnd
33080,33080,raila,rah-EE-lah
33081,33081,sadako,SAH-DAH-KOH
33082,33082,chikage,CHEE-KAH-GAY
33084,33084,joy,JOY
33085,33085,seyran,say-RAHN
33087,33087,dragoljub,DRAH-gawl-yoob
33090,33090,kristiina,krihs-TEE-nah
33091,33091,katsuya,KAHT-soo-yah
33092,33092,chuba,CHOO-bah
33095,33095,rochas,ROH-chahs
33097,33097,enis,eh-NEES
33101,33101,sokol,soh-KOHL
33103,33103,akin,AH-keen
33104,33104,gilchrist,ZHILL-krihst
33105,33105,sylvanus,sihl-VAH-nuhs
33107,33107,yannakis,yah-NAH-kees
33109,33109,yoshinori,yoh-SHEE-naw-ree
33110,33110,ogbonnayo,ohg-BOHN-ah-yoh
33111,33111,adolphe,ah-DAHLF
33112,33112,dubem,doo-BEHM
33114,33114,blas,BLAHS
33115,33115,khudaiberdi,hoo-D-EYE-b-air-DEE
33117,33117,iosif,ee-AW-seef
33118,33118,desiderio,day-see-DEH-ree-oh
33119,33119,shlomo,SHLOH-moh
33120,33120,naser,NAH-sehr
33121,33121,ozden,ooz-DEHN
33124,33124,tadamori,tah-DAH-moh-ree
33125,33125,adams,AH-dahms
33126,33126,vardan,VAHR-tehn
33127,33127,gezim,geh-ZEEM
33128,33128,arnaldo,ahr-nahl-DOH
33129,33129,hameed,HAH-MEED
33131,33131,vincent,VIHN-sehnt
33134,33134,alassane,al-ah-SAHN
33135,33135,goukouni,goo-KOO-nee
33137,33137,marc,MARK
33139,33139,seyni,seh-NEE
33140,33140,harri,HAH-REE
33141,33141,mahamane,mah-hah-MAH-neh
33143,33143,blanca,BLAHN-kah
33144,33144,lino,LEE-noh
33145,33145,turgut,TOOR-goot
33146,33146,ichiro,EE-CHEE-ROH
33147,33147,sakihito,sah-KEE-hee-toh
33148,33148,necdet,NEHJ-deht
33149,33149,husamettin,hoo-SAH-meh-TIHN
33150,33150,hilmi,HEEL-mee
33151,33151,artis,AHR-tees
33152,33152,abel,ah-BEHL
33153,33153,behgjet,BEH-jeht
33154,33154,urmas,OOR-mahs
33156,33156,borut,BOHR-oot
33157,33157,kundi,KOON-dee
33158,33158,ian,EE-ahn
33160,33160,rolandas,roh-LAHN-dahs
33164,33164,lassana,lah-SAH-nah
33165,33165,olof,OO-luhf
33166,33166,antonio,ann-TOHN-yoh
33167,33167,ella,EH-lah
33169,33169,orhan,OHR-hahn
33170,33170,hutomo,hoo-TOH-moh
33171,33171,basdeo,BAHZ-dee-oh
33173,33173,nikos,NEE-kowhs
33174,33174,vinko,VIHN-koh
33176,33176,theodore,THOH-thoh-rohs
33181,33181,anand,ah-NAHN
33183,33183,lucas,loo-KAHSS
33184,33184,tassos,TAH-sohs
33187,33187,yiannos,YAH-nohs
33189,33189,karolos,KAH-roh-lohs
33190,33190,uzair,ooz-AIR
33191,33191,albader,al-bahd-AIR
33192,33192,benjamin,BEHN-jah-mehn
33193,33193,ramchandra,rahm-CHUHN-drah
33196,33196,vlasta,VLAHS-tah
33197,33197,jiri,YEER-ee
33198,33198,juhan,YOO-hahn
33200,33200,grigory,ghree-GOH-ree
33202,33202,solomon,SAH-loh-mohn
33203,33203,eden,a-DEHN
33204,33204,andres,ahn-DRAYS
33206,33206,badri,BAH-dree
33207,33207,bharat,bah-RAHT
33208,33208,dipak,DEE-PAHK
33209,33209,pratibha,PRAH-tih-bah
33210,33210,shivraj,SHEEV-rahj
33214,33214,arturas,ahr-TOO-rahs
33218,33218,mino,MEE-noh
33220,33220,borislav,BAW-ih-slahv
33221,33221,nancy,NAN-see
33223,33223,ovidio,oh-VIHD-ee-oh
33225,33225,aristides,ah-RIHSH-tee-dihsh
33226,33226,fernando,fehr-NAHN-doo
33227,33227,raimundo,r-eye-MOON-doh
33228,33228,shimon,shee-MOHN
33229,33229,amir,ah-MEER
33230,33230,hernando,ehr-NAHN-doh
33231,33231,otto,AH-toh
33235,33235,vesna,VEHS-nah
33236,33236,goran,YAW-RAHN
33237,33237,dragisa,DRAH-ghee-shah
33238,33238,lojze,LOY-zeh
33240,33240,milivoy,MIH-lih-voy
33241,33241,hrvoje,heh-roh-VOY-eh
33243,33243,pero,PAY-roo
33244,33244,patriarch,PAT-ree-ahrk
33245,33245,goron,GOH-rohn
33246,33246,filippos,FEE-lee-pohss
33248,33248,yang,YAHNG
33250,33250,nouhak,NOO-hahk
33251,33251,tonino,toh-NEE-noh
33253,33253,jacek,YAHT-sehk
33312,33312,ericq,eh-REEK
33313,33313,jocelyne,zhoh-seh-LEEN
33314,33314,aldo,AHL-doh
33315,33315,panagiotis,pah-nah-YOH-tees
33316,33316,rihards,REE-HARDS
33318,33318,ariranga,hah-ree-RAHN-gah
33319,33319,navenethem,nah-veh-NEE-thehm
33320,33320,mizengo,mee-ZEHN-goh
33322,33322,sebastian,seh-bahst-YEHN
33324,33324,pallop,pahn-LOHP
33325,33325,augusto,aw-GOO-stoh
33326,33326,peter,PEET-ehr
33327,33327,josep,JOH-sehp
33328,33328,mario,MAH-ree-oo
33330,33330,waldir,vahl-DEER
33331,33331,giuseppe,joo-SEH-pee
33332,33332,sema,seh-MAH
33333,33333,petr,PEH-tehr
33334,33334,surin,soo-RIHN
33335,33335,barbara,bah-BAH-rah
33337,33337,valerie,VAL-ehr-ree
33338,33338,milka,MEEL-kah
33339,33339,ursula,OOR-soo-lah
33340,33340,zenon,ZEHN-ohn
33342,33342,biljana,BEEL-yah-nah
33343,33343,maciej,MAH-chay
33344,33344,gunter,GOON-tehr
33345,33345,rosen,ROH-sehn
33347,33347,fausto,FAU-stoh
33352,33352,hifikepunye,hee-fee-kee-POON-yah
33353,33353,zoltan,ZOHL-tahn
33355,33355,genc,GHEHNTS
33360,33360,anatoly,ahn-ah-TOH-lee
33361,33361,vyacheslav,vee-ah-cheh-SLAHF
33363,33363,vujadin,voo-YAH-dihn
33365,33365,vlado,VLAH-daw
33366,33366,avraham,ahv-rah-HAHM
33367,33367,petro,peh-TRAW
33368,33368,paulo,PAWL-oo
33370,33370,mykhailo,mihk-EYE-loh
33371,33371,mostafa,moh-stah-FAH
33372,33372,siamak,SEE-AH-MACK
33373,33373,colin,KOH-lihn
33374,33374,velupillai,VEH-loo-pihl-eye
33376,33376,ajay,ah-JAY
33378,33378,miroslav,MEER-oh-slahv
33379,33379,aleksandar,ah-lehk-SAHN-dahr
33380,33380,rene,REH-NAY
33382,33382,yevgeny,yehv-GHEHN-yee
33384,33384,jocelerme,zhoh-SLEHM
33385,33385,jadranko,YAHD-rahn-kaw
33386,33386,romano,roh-MAH-noh
33387,33387,jurijs,YOOR-eez
33392,33392,kazimiera,kah-ZEE-myeh-rah
33394,33394,bersilav,BRR-sih-lahv
33397,33397,lyudmila,lood-MEE-lah
33399,33399,svyatoslaw,s-vyah-toh-(SLAH-OH)
33401,33401,abdel,AHB-dehl
33402,33402,habibullah,hah-bee-boo-LAH
33403,33403,mumtaz,MOOM-tahz
33405,33405,hesham,hee-SHAHM
33406,33406,ashraf,ah-shah-RAHF
33407,33407,younus,YOO-nihs
33408,33408,laisenia,l-eye-SAYN-yah
33410,33410,mijarul,mee-JAH-rool
33411,33411,raja,RAH-jah
33413,33413,norman,NOHR-MAHN
33419,33419,burhanuddin,buhr-hah-noo-DEEN
33420,33420,raza,RAH-zah
33422,33422,leah,LAY-ah
33426,33426,carlitos,kahr-LEE-toosh
33428,33428,jeno,YEH-noo
33429,33429,stephen,STEE-fehn
33431,33431,iveta,ee-VEH-tah
33432,33432,zivko,ZHIV-koh
33434,33434,velimir,VEH-lee-meer
33437,33437,salman,SAHL-mahn
33438,33438,brigi,BREE-ghee
33568,33568,obaidur,ohb-eye-DOOR
33569,33569,latifur,LAW-dee-foor
33571,33571,yeni,YEH-nee
33572,33572,zillur,zih-LOOR
33574,33574,soufiane,soo-fee-AHN
33575,33575,amien,AH-meen
33576,33576,lotfi,LOOT-fee
33578,33578,hery,AIR-ee
33579,33579,gotabhaya,goh-tahb-HAH-yah
33580,33580,mahinda,mah-HIHN-dah
33581,33581,maryam,mahr-YAHM
33585,33585,andry,AHN-dree
33586,33586,jabril,jah-BREEL
33588,33588,murtaza,moor-tah-ZAH
33589,33589,imamali,ee-MAH-mah-LEE
33590,33590,arben,ahr-BEHN
33591,33591,edi,A-dee
33593,33593,anbumani,ahn-boo-MAH-nee
33594,33594,cyril,SIH-rehl
33595,33595,bertrand,BEHR-trahnd
33596,33596,baba,BAH-BAH
33597,33597,ganace,GAH-nihs
33598,33598,abdolhossein,ahb-dohl-hoh-SAYN
33599,33599,navin,nah-VEEN
33600,33600,wavel,WAY-vuhl
33601,33601,haim,H-EYE-ehm
33602,33602,ilan,ee-LAHN
33603,33603,fidel,fee-DEHL
33604,33604,rogelio,roh-HAY-lee-oh
33605,33605,norodom,NAW-rah-duhm
33608,33608,nirupama,neer-oo-pah-MAH
33609,33609,narasimha,nah-rah-SIHM-hah
33610,33610,mitar,MEE-tahr
33613,33613,lars lokke,LAHRS-LOOK(eh)
33614,33614,zalmai,zahl-M-EYE
33615,33615,iraj,ih-RAHJ
33617,33617,didier,DIHD-yay
33619,33619,johannes,yoh-HAH-nehs
33620,33620,rahmatullah,rah-mah-too-LAH
33625,33625,himler,HIHM-lehr
33628,33628,saif-ur,SEH-foor
33630,33630,mathias,mah-TEE-uhs
33631,33631,maris,MAH-rihs
33633,33633,fredrik,FREHD-rihk
33634,33634,abdelhalim,ahb-dehl-hah-LEEM
33635,33635,tommy,TAH-mee
33636,33636,traian,trah-YAHN
33637,33637,johan,YOH-hahn
33638,33638,albert,AL-behr
33639,33639,victor,VIHK-tehr
33640,33640,tharcisse,TAHR-sihs
33641,33641,matteo,mah-TAY-oh
33642,33642,einars,A-nahrs
33644,33644,bajram,b-eye-RAHM
33645,33645,angelo,AHN-heh-loh
33646,33646,vincent,van-SAHN
33648,33648,fabian,FAY-bee-ahn
33649,33649,condoleeza,kahn-doh-LEE-zah
33650,33650,alain,al-LAAH(n)
33651,33651,maxwell,MACKS-wehl
33652,33652,samir,sam-EER
33653,33653,abdelmalek,ahb-duhl-mah-LEHK
33655,33655,lucas,LOO-kahss
33656,33656,bosse,BOO-seh
33657,33657,snyder,SN-EYE-dehr
33658,33658,reuven,ROO-vihn
33662,33662,vladimiro,vlah-dah-MEE-roh
33666,33666,isaias,ee-S-EYE-ahs
33671,33671,monja,MOHN-jah
